1606568213;Forehead;28.59000015258789;28.579999923706055;(27.960000000000036, 32.99000000000001, 20.24000000000001, 70);(10, 46, 16, 55);((46, 10), (55, 16)),
1606568240;Forehead;28.760000228881836;28.719999313354492;(26.32000000000005, 33.360000000000014, 19.930000000000007, 70);(12, 35, 17, 44);((35, 12), (44, 17)),
